"","geo_id","med_income_2010","med_income_2011","med_income_2012","med_income_2013","med_income_2014","med_income_2015","med_income_2016","med_income_2017","med_income_2018","med_income_2019","med_income_2020","med_income_2021","med_income_2022","med_income_2023","med_income_2024"
"229","1400000US53021020502",59095,63382,63790,65511,68850,62125,65463,68266,71860,77628,NA,NA,NA,NA,NA
"230","1400000US53021020601",70931,76750,76250,76750,80426,75308,73582,76222,80639,80313,NA,NA,NA,NA,NA
"231","1400000US53021020603",51298,54479,44698,45481,46994,49722,57992,64904,62368,73548,64509,76080,66792,69141,70256
"232","1400000US53021020605",60119,68664,67316,78920,78552,76193,72934,73551,77572,80793,80500,93824,96893,99514,105467
"233","1400000US53021020606",54828,54614,56143,60569,62731,61298,71757,74159,74375,72083,77587,80905,86011,98891,102577
"234","1400000US53021020700",53179,47202,55714,62763,76050,66250,75682,73438,70000,69186,78872,84918,97065,91458,96790
"235","1400000US53021020800",42224,43362,50400,51027,52841,53342,53285,57003,60010,60227,NA,NA,NA,NA,NA
"236","1400000US53023970300",42269,47379,51325,51548,50915,45855,51395,51399,52525,55900,56923,50625,57958,62411,64884
"237","1400000US53025010100",37292,42839,44639,46914,47358,52216,49549,50942,54131,53942,50781,55023,55833,61818,69083
"238","1400000US53025010200",59565,65234,65450,57625,64669,64359,64231,61477,69826,73047,63833,79722,84590,84432,86983
"239","1400000US53025010300",33197,32929,36141,31853,34383,34342,35417,40139,44508,47414,47862,59789,64452,66123,52188
"240","1400000US53025010400",37184,36383,37803,46071,54020,53608,56534,60602,56379,55262,NA,NA,NA,NA,NA
"241","1400000US53025010500",49560,50203,44471,45341,47292,48041,52958,59926,59167,71758,71583,83237,90526,96985,98806
"242","1400000US53025010600",34315,37421,42500,36361,38219,49167,51869,54989,57500,59670,58083,63734,70911,82634,87522
"243","1400000US53025010700",56108,58529,53182,62115,56982,54484,50089,50804,51250,47455,51724,55714,69327,78527,76439
"244","1400000US53025010800",27258,27261,30462,29634,30282,29893,26932,30431,31310,35057,41322,50989,40625,55154,45385
"245","1400000US53025010901",35208,62500,68056,50833,48438,49875,52313,54688,53962,53618,73603,73386,53542,54693,83289
"246","1400000US53025010902",42689,43589,46203,47200,42160,41595,44011,43715,48079,50250,NA,NA,NA,NA,NA
"247","1400000US53025011000",62365,67103,65309,65670,65508,63718,62304,70698,68036,63547,NA,NA,NA,NA,NA
"248","1400000US53025011100",37292,38194,34632,35596,37523,42872,43277,46176,50422,50896,NA,NA,NA,NA,NA
"249","1400000US53025011200",64926,65081,62208,57045,56875,59031,62692,75833,75769,78804,79615,77247,83134,90763,91563
"250","1400000US53025011300",38967,42337,45938,46625,41894,49118,48594,45524,41842,40435,42500,46660,53555,56302,62073
"251","1400000US53025011401",50000,45234,45234,47539,50848,51207,56625,55724,59688,62188,57578,56346,62589,65909,69830
"252","1400000US53025011402",31250,36801,41139,40308,43958,46374,50766,50253,53271,54242,NA,NA,NA,NA,NA
"253","1400000US53027000200",43245,44536,41895,41606,38896,38899,38997,42525,44037,47486,NA,NA,NA,NA,NA
"254","1400000US53027000300",46971,48997,53899,52065,54375,53125,53636,51422,53932,49792,57708,63644,68505,72955,67880
"255","1400000US53027000400",47632,52637,53655,51436,56680,59188,64547,64817,66750,75083,NA,NA,NA,NA,NA
"256","1400000US53027000500",39688,42692,40464,46648,46444,47008,45618,47500,49613,48050,NA,NA,NA,NA,NA
"257","1400000US53027000600",49079,50580,48125,50347,49292,50682,50547,55717,56302,56198,59777,65142,78750,80787,81635
"258","1400000US53027000700",54856,53633,49118,46938,44936,48147,47500,48547,50530,56268,57422,62852,70714,79943,83032
"259","1400000US53027000800",48750,47552,44840,46769,46939,47143,49633,52489,60000,68684,77867,80714,89172,93058,98020
"260","1400000US53027000900",38878,38333,39775,43192,42823,46188,43535,43666,39338,45625,43542,48099,54066,61042,58570
"261","1400000US53027001000",26506,26486,26101,27905,29122,35225,35810,35396,30811,35125,33917,35870,43472,48644,49688
"262","1400000US53027001100",61193,59000,53429,48739,51447,52019,52540,58750,56944,56719,55776,53896,57692,60197,66083
"263","1400000US53027001200",38934,41614,41265,34727,40302,37960,39432,41414,47985,51857,51295,52681,55707,50494,41956
"264","1400000US53027001300",37660,40250,43333,39878,41021,39375,43298,44388,49750,51725,53250,55802,53715,57297,51719
"265","1400000US53027001400",27025,27872,28220,29448,31454,31656,41250,35461,37229,47219,50189,50781,65250,70217,71500
"266","1400000US53027001500",31506,32778,29805,33284,39196,38633,36528,40868,41034,44922,41533,41836,45783,47540,46372
"267","1400000US53027001600",34670,32469,33163,31466,34066,37130,41875,41201,45256,50733,NA,NA,NA,NA,NA
"268","1400000US53027940000",43036,30568,28750,29539,29489,29762,32115,32500,37500,34327,39821,46250,48250,48333,50833
"269","1400000US53029970100",57832,56707,58290,55341,54654,60880,57639,69722,69872,69613,62109,70625,71772,77813,95554
"270","1400000US53029970200",37981,45313,42167,39038,40250,32083,27284,38594,32050,31518,32250,33289,38125,44000,42188
"271","1400000US53029970300",60398,59902,61769,63125,68789,70463,71190,68854,67168,74306,76540,82025,92102,94550,95000
"272","1400000US53029970400",53500,55030,50671,55506,52541,46580,53059,62644,63262,64162,NA,NA,NA,NA,NA
"273","1400000US53029970500",75757,72553,78294,73648,76317,76000,78222,76373,74738,72606,73605,78281,81477,81391,100422
"274","1400000US53029970601",45298,45272,48532,49281,49527,47679,46607,44461,48457,49495,49492,47099,55568,59178,61107
"275","1400000US53029970602",50948,60035,56150,54157,53333,42946,41523,42452,43190,51000,51696,61250,70991,72841,79621
"276","1400000US53029970700",37043,39784,37986,34073,34136,37151,40696,40694,43988,50591,53177,55320,61314,63513,64022
"277","1400000US53029970800",49713,51115,51377,52843,55669,55504,55680,54397,62344,59286,51938,53048,57406,71316,74957
"278","1400000US53029970900",38301,45240,44795,44657,45833,47074,44783,44971,46903,49844,51229,55905,65655,69911,71229
"279","1400000US53029971000",62331,66750,59557,62188,63512,63250,61179,61276,68705,72482,76518,81063,86893,94250,96781
"280","1400000US53029971100",60788,63452,63004,61128,59911,58683,59766,61215,61690,61250,57500,68472,82072,86563,100313
"281","1400000US53029971300",56636,56422,49309,53802,57109,53210,57500,62246,65327,80079,NA,NA,NA,NA,NA
"282","1400000US53029971400",70625,78857,77734,73788,76603,77438,76500,82969,86422,88468,90956,96130,104752,115105,117708
"283","1400000US53029971500",63688,67301,70304,65128,66161,63929,69848,70347,74943,83646,86111,87750,103080,96691,104521
"284","1400000US53029971600",57155,63674,61053,62550,64559,65365,76172,81786,80871,78813,79028,74393,81010,87847,93136
"285","1400000US53029971700",56705,60516,62972,62662,64859,66739,67703,62431,68000,70347,74219,71797,91563,93409,100313
"286","1400000US53029971800",60694,73699,73651,74764,72725,74259,67104,66212,71094,72798,88333,98299,106026,110240,113125
"287","1400000US53029971900",60296,62464,61007,62067,62500,61635,63814,64811,71546,73500,82500,80658,89607,101040,102880
"288","1400000US53029972000",60067,61098,62056,63843,64107,64167,62396,52321,57667,70179,78403,78844,93924,97348,87500
"289","1400000US53029972100",67400,67549,68472,58460,58615,60204,66346,70521,75694,80526,87014,86553,86625,100625,94183
"290","1400000US53031950202",42798,50417,50899,48056,49125,49167,39453,43636,54331,60982,62500,62745,61765,59487,56500
"291","1400000US53031950300",61118,66687,66993,63502,63816,61701,60746,60245,60060,63025,NA,NA,NA,NA,NA
"292","1400000US53031950400",37892,37029,35912,37639,37500,46016,52379,52321,55000,54929,57530,62929,75972,83321,89836
"293","1400000US53031950500",47508,49554,50313,49868,48949,53227,52488,53992,54545,59674,NA,NA,NA,NA,NA
"294","1400000US53031950601",40989,42285,37543,39250,42404,39962,40326,48118,50593,48368,NA,NA,NA,NA,NA
"295","1400000US53031950602",46250,46065,47151,44543,43640,46932,52961,54950,55136,54621,60593,58866,62576,64133,68413
"296","1400000US53031950702",33583,32662,36847,37200,36339,37118,44083,43717,46302,50495,50553,50192,51985,52596,54167
"297","1400000US53033000100",47518,45511,44055,40313,41591,44951,48002,50030,50948,55143,NA,NA,NA,NA,NA
"298","1400000US53033000200",54797,57002,55500,53014,55522,56208,63727,67397,69790,77463,NA,NA,NA,NA,NA
"299","1400000US53033000300",61966,63872,65331,64455,65673,64297,65781,73098,86696,100917,101897,108258,118638,129375,135536
"300","1400000US53033000401",35095,33915,32733,31059,32145,32472,32196,32568,32262,32877,NA,NA,NA,NA,NA
"301","1400000US53033000402",45183,49487,48750,49016,57031,62726,61184,64972,73792,72150,75472,78956,87061,99167,128310
"302","1400000US53033000500",110125,113932,109708,126719,123587,125400,126544,135524,146750,148906,158068,150446,176719,207738,216471
"303","1400000US53033000600",56944,59715,58877,59790,56111,60131,57023,61536,63705,77269,NA,NA,NA,NA,NA
"304","1400000US53033000700",44144,47156,50538,50893,51642,51741,51371,52957,59807,64310,76888,81200,88899,107773,95431
"305","1400000US53033000800",64113,70122,67847,78631,81500,87222,92917,97344,105286,102500,109300,116250,130313,140042,151528
"306","1400000US53033000900",86576,89149,90114,105347,116063,125109,135227,135625,138224,147750,128250,122778,132188,134211,132083
"307","1400000US53033001000",70200,72679,68816,67837,68371,69643,75167,103750,83295,110956,106964,118098,118125,146467,153214
"308","1400000US53033001100",79250,88958,78281,81071,64583,64549,73984,78542,81250,95573,119583,128646,136900,143155,155156
"309","1400000US53033001200",37392,36809,35822,37727,31973,31863,42232,46358,45925,51807,NA,NA,NA,NA,NA
"310","1400000US53033001300",40481,44250,49018,53030,53962,56744,63077,70764,70250,72850,77791,80804,83816,93355,115208
"311","1400000US53033001400",64052,65988,69565,71642,71500,72428,70689,71144,92059,93948,104095,109688,125071,127672,133875
"312","1400000US53033001500",89438,93235,102171,97284,103056,95927,100179,96019,110139,128059,142063,152917,187143,194286,193750
"313","1400000US53033001600",83913,81452,80388,80038,91719,96193,102558,117250,126096,143125,172232,197813,219583,229808,236500
"314","1400000US53033001701",55052,60370,69866,75220,74659,65188,66042,69190,69596,75162,83456,94412,93048,130035,134375
"315","1400000US53033001702",53646,53967,54277,63554,61928,62786,65984,69177,79375,93679,92361,96300,121440,124099,122105
"316","1400000US53033001800",73870,77008,78940,91399,88889,87159,81680,89260,102917,95993,95885,102397,113583,115168,130855
"317","1400000US53033001900",63924,65462,61995,60927,61979,61391,67450,75652,84395,89448,108542,124226,134602,139697,141494
"318","1400000US53033002000",65875,72438,72083,70647,75278,80400,90855,95469,99726,121184,124205,128393,145352,156920,150219
"319","1400000US53033002100",74191,77284,81791,82422,84936,85759,89900,95515,106458,113750,122984,132545,141743,137857,150529
"320","1400000US53033002200",101275,104984,106641,100313,116005,132981,134792,144318,135088,134554,140769,146786,165750,189344,196167
"321","1400000US53033002400",83200,81176,83922,95288,97941,103917,111964,109402,118750,126944,145391,154779,164948,168059,176838
"322","1400000US53033002500",100266,103359,102222,100577,103542,101413,101397,107401,113472,121635,132898,150052,152451,163824,178173
"323","1400000US53033002600",100102,102054,98548,93125,95139,91458,99583,106193,115000,114219,135000,165147,180875,147066,190750
"324","1400000US53033002700",89281,97212,102569,103915,107039,111661,118790,121807,128292,145500,149239,164813,211088,220329,212544
"325","1400000US53033002800",62385,74243,72571,76073,78850,90568,100859,119875,124107,137127,122813,128654,145438,142813,139955
"326","1400000US53033002900",91156,101818,101935,90909,96932,103750,96685,104375,110202,112969,107578,136410,128167,124815,175321
"327","1400000US53033003000",83226,87942,89290,90372,95361,90789,93155,100500,103470,105581,109941,127688,157668,188229,182500
"328","1400000US53033003100",80167,91543,93833,97286,95521,101397,100468,104934,123698,127787,148884,165651,179039,186563,191625
"329","1400000US53033003200",57043,60585,65458,64303,72360,79681,84846,79141,89375,95182,NA,NA,NA,NA,NA
"330","1400000US53033003300",68272,72443,73743,73313,77444,85595,92746,99547,113188,127665,NA,NA,NA,NA,NA
"331","1400000US53033003400",87554,88828,92250,100956,100677,97500,103333,102105,106172,112650,122440,139360,155450,181161,186058
"332","1400000US53033003500",76641,77796,78819,81265,80088,81563,83550,90066,91806,105625,107702,113520,126927,145089,151654
"333","1400000US53033003600",64199,63677,65657,64522,66075,65172,65960,69408,82268,83739,NA,NA,NA,NA,NA
"334","1400000US53033003800",79375,87738,84545,82695,85417,96310,91875,99722,124792,124286,125938,130650,136932,175417,183068
"335","1400000US53033003900",71875,77500,92560,96520,105313,110458,110556,109659,103333,111806,141786,161429,194719,211406,226159
"336","1400000US53033004000",85658,76696,73924,75441,76344,75714,74915,76250,80208,85707,98333,125707,160184,122368,120850
"337","1400000US53033004100",110067,109118,110038,118417,122196,132917,146902,168415,175735,178935,NA,NA,NA,NA,NA
"338","1400000US53033004200",99205,106622,105158,109663,109579,110091,113432,129226,127373,128966,NA,NA,NA,NA,NA
"339","1400000US53033004301",69815,63566,60197,56875,62705,64797,73667,85357,95463,95764,82697,110893,95938,116111,119464
"340","1400000US53033004302",16434,17775,17529,18414,17515,18908,22880,26886,30679,34461,38033,39507,43472,47690,38984
"341","1400000US53033004400",47299,49137,51250,54937,53177,50500,53763,56725,63344,64026,NA,NA,NA,NA,NA
"342","1400000US53033004500",96250,91364,102750,89333,88221,88914,91538,108304,105536,113669,115885,124327,143750,183235,191336
"343","1400000US53033004600",100950,97222,97321,102353,99868,113906,120938,125547,130909,136528,136940,137721,152727,163056,164550
"344","1400000US53033004700",54002,58651,63234,60625,65891,72396,75881,79162,91288,96745,NA,NA,NA,NA,NA
"345","1400000US53033004800",79563,80583,85152,86814,89054,93155,106338,112328,116279,121492,119946,128160,158816,145329,167266
"346","1400000US53033004900",59022,62917,64410,65000,69375,71809,72256,77075,95917,101203,NA,NA,NA,NA,NA
"347","1400000US53033005000",55378,66667,58008,62147,63621,65625,66594,79980,87112,98698,108022,109891,115761,108994,116467
"348","1400000US53033005100",82829,89281,97548,100152,96500,99083,98851,105580,120318,119625,125372,145278,154722,147656,161506
"349","1400000US53033005200",36563,35181,40092,40352,40464,38487,40208,41847,41089,47883,NA,NA,NA,NA,NA
"350","1400000US53033005301",17186,14663,13563,11157,10953,12269,14155,20401,20950,26413,NA,NA,NA,NA,NA
"351","1400000US53033005302",5000,6000,7700,4643,5938,NA,10865,10521,NA,17188,NA,NA,NA,NA,NA
"352","1400000US53033005400",63621,63841,64773,68430,76841,84728,86250,95703,101270,110956,NA,NA,NA,NA,NA
"353","1400000US53033005600",138472,145221,147739,147765,155639,157292,159652,167368,170031,167622,171049,178297,208643,220244,240137
"354","1400000US53033005700",88828,83830,83477,79149,88080,90951,102760,111974,117449,118750,143384,155802,177654,185409,185945
"355","1400000US53033005801",57993,61966,61667,65030,64144,66563,69865,75523,84583,98281,112056,124392,129898,137104,143952
"356","1400000US53033005802",60972,59572,61881,64844,64451,62639,66455,73836,71715,77424,NA,NA,NA,NA,NA
"357","1400000US53033005900",69953,80625,84554,81521,85372,87667,88706,103369,109567,115129,NA,NA,NA,NA,NA
"358","1400000US53033006000",77708,85167,88724,85524,92344,96538,102879,101680,113670,114907,97883,106682,132917,144559,160049
"359","1400000US53033006100",67984,69852,69660,72573,74416,76980,84087,104521,109055,115586,123025,128904,134974,138986,133307
"360","1400000US53033006200",130820,122763,116786,115038,119135,131429,144150,160625,179922,208636,217885,215781,238571,250000,250000
"361","1400000US53033006300",90699,94438,98162,106908,118458,132000,152037,134811,135956,129609,130885,139000,165125,189236,225464
"362","1400000US53033006400",110547,123182,125667,143125,151055,154868,155000,162532,157670,166125,162313,167167,182625,223462,232426
"363","1400000US53033006500",72863,78558,82395,83839,93500,98617,94225,96220,103750,101847,108160,121546,161926,167865,173350
"364","1400000US53033006600",62258,67533,66641,73622,73300,82154,85625,88854,106995,114561,131196,132326,134393,136747,120507
"365","1400000US53033006700",65963,69224,71985,78884,82755,88719,100625,106143,112224,118590,NA,NA,NA,NA,NA
"366","1400000US53033006800",92083,92386,103304,93438,96198,98750,113750,117067,116111,128664,145375,148164,160313,173295,153401
"367","1400000US53033006900",78559,78792,81667,87054,101058,100172,108341,109792,127702,130524,124155,150139,172404,182917,183421
"368","1400000US53033007000",52252,52188,52185,54615,61649,67572,72218,73317,74063,69375,NA,NA,NA,NA,NA
"369","1400000US53033007100",54409,55158,61569,67787,73634,74143,77358,81454,84112,86810,NA,NA,NA,NA,NA
"370","1400000US53033007200",42043,39200,43781,51250,66636,74559,91300,98324,113125,117908,NA,NA,NA,NA,NA
"371","1400000US53033007300",30317,33143,47937,63652,71061,76582,84153,94326,100317,92656,NA,NA,NA,NA,NA
"372","1400000US53033007401",45777,47886,53570,62639,65601,67834,69130,65217,71453,78632,NA,NA,NA,NA,NA
"373","1400000US53033007402",41067,33402,35098,35812,37152,41842,48378,51225,55181,53312,NA,NA,NA,NA,NA
"374","1400000US53033007500",46743,49421,47325,52781,48500,63419,62980,65396,68838,67860,NA,NA,NA,NA,NA
"375","1400000US53033007600",51827,52137,58801,61329,61619,68199,69572,74688,80152,88525,96744,120103,131029,132158,128182
"376","1400000US53033007700",63704,67039,77500,87888,91507,104632,110872,113198,113397,107736,113500,126815,147788,163950,182206
"377","1400000US53033007800",134327,144113,156150,150167,145444,137358,155000,155848,173438,190804,166611,169159,186713,196667,205056
"378","1400000US53033007900",46393,45104,44043,49398,54216,57786,70096,76652,78846,81834,NA,NA,NA,NA,NA
"379","1400000US53033008001",70641,73962,76408,76560,86698,88068,91005,98250,125196,127607,NA,NA,NA,NA,NA
"380","1400000US53033008002",41197,38938,39500,36768,35395,37466,42480,55136,60699,72155,95391,102365,115711,121341,124464
"381","1400000US53033008100",33592,36155,37611,53026,70256,75531,76320,79800,68884,82892,NA,NA,NA,NA,NA
"382","1400000US53033008200",41250,37721,44821,47806,55383,56318,67500,79167,81736,94039,108029,116250,123208,135931,132924
